time_id,1,2,3,4,5,6,7,8,9,10,11,13,14,15,16,17,18,19,20,21,22,23,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,46,47,48,50,51,52,53,55,56,58,59,60,61,62,63,64,66,67,68,69,70,72,73,74,75,76,77,78,80,81,82,83,84,85,86,87,88,89,90,93,94,95,96,97,98,99,100,101,102,103,104,105,107,108,109,110,111,112,113,114,115,116,118,119,120,122,123,124,125,126
5,0.006244988050288514,0.001786935272105954,0.006113055950064558,0.005640229445381315,0.00536635639735329,0.0076928613611164124,0.0032096020193422632,0.009679926162114676,0.0059656131756147136,0.005377620598789661,0.008126815538078232,0.002393873284414471,0.002236694725996306,0.004372738682886073,0.005106151175316356,0.004090955835776658,0.014390721075271075,0.0029099652701351417,0.0027355498672785488,0.0023179412637574963,0.004933818453058835,0.00689546555632125,0.00389927889372882,0.009555951913364294,0.003506362322005596,0.0024357678738635806,0.004653072929831809,0.0055569066506315394,0.0023699451360006596,0.007324269119445737,0.002553386503566595,0.0030791627165047296,0.004105596531242632,0.008359691333365029,0.007578924089112684,0.0023071015903946375,0.005846818952102107,0.0019970761245149604,0.0033489481852311234,0.001866981068374674,0.0038911755723859834,0.001429015970414892,0.0022943298195152307,0.002850973514785834,0.003583670177659292,0.0022284457471018894,0.004395361035943837,0.0026506749977961044,0.00781746786650539,0.0052524478561286935,0.0026338931238215043,0.0028613283899435763,0.005212201576108485,0.004794610818821619,0.009713288545422987,0.004048663750459965,0.0021410084591707555,0.00494582065831958,0.0030345281167473244,0.0022424935931721754,0.0026235175466692313,0.0030380828551979924,0.004957881325391987,0.005623440390290958,0.0036523688245869513,0.009007236001766747,0.004145481712142831,0.0023561018050302996,0.005387872471148411,0.006972751514445495,0.006080921643388062,0.0032982613658089034,0.003796480625013125,0.0053553140768277056,0.0021590583099080326,0.003617426873981115,0.007273735742274962,0.006765703285991019,0.0038314145324579297,0.006978262962688271,0.0021849548814645405,0.004199175929081582,0.004168393246154596,0.005659146614734364,0.0072631307135304,0.0041359681333005905,0.0020849866271075795,0.004812900921212002,0.005350565120822952,0.006934675433426033,0.005832104127590969,0.003628595408837595,0.002890430356317102,0.003820203429169796,0.002975793223856727,0.004352851085995529,0.005125973759809255,0.0028600062201068646,0.004583368654613292,0.005116635013451319,0.0036965982091026594,0.0043758440290528324,0.009200745662715242,0.003755420253521691,0.00243173956800414,0.0033708046168323355,0.004826378129322138,0.003221250881721771,0.003925881975097782,0.001872929452133865,0.0072551186603542666
11,0.0023052433744482534,0.000749693817832013,0.004587790803953586,0.002036824136401434,0.0017760018689990192,0.00477919284346397,0.00200521177064464,0.0038382243828169226,0.0035697155577016065,0.0023761851916316214,0.0023882709748674746,0.0008670133671395416,0.001132078238220265,0.0017719015568279793,0.003631645282142763,0.0021546972015085964,0.00511830222089151,0.003862966720114641,0.001475719624649935,0.001148338705349033,0.0021061312144500595,0.0023841092909350865,0.0013492055091388353,0.004057583024744187,0.0023012764861161717,0.000582438081072934,0.0014493897726028187,0.0006160194720511926,0.0012493111665653686,0.004936018410370705,0.0012883958448679203,0.0016544922913218105,0.0020201917935231198,0.004000827791692859,0.0036281860478414012,0.0009203283284301641,0.0041194091991199585,0.0009013763159027545,0.0017972469747948672,0.0005092384044170585,0.001914560373388796,0.0008690967495031714,0.0011282855645762535,0.0021550847372561223,0.0012751442258530318,0.0020142446650524373,0.0014973511357859591,0.001394748158926856,0.002870262563489041,0.002700785507451252,0.0007323566003266599,0.0029044716807835554,0.0017419457936174523,0.001977775398182143,0.0026960543496514426,0.0021032510844352396,0.0009097805776542386,0.0010701781371067105,0.0012362376911352945,0.0012893834848156215,0.001115769139262701,0.0008555190573464287,0.0022884314124832234,0.0011545721131651849,0.004084285847211939,0.0031411413788248205,0.001669354082264486,0.0013320471721398742,0.003107390283760494,0.007244143718313756,0.005925328358731344,0.00195020161667335,0.0024907276081813858,0.0029208351545473286,0.0014469754788980925,0.002459074484548549,0.0035917796959586195,0.0015755740273303415,0.0024223194338486324,0.007435658936278365,0.0012047877659348703,0.0017286597994413371,0.0016061883130065713,0.002495450518368266,0.002919009207635847,0.0017704157963165175,0.0010237256288882306,0.0024360182290930565,0.0025355790521031057,0.0017052894185025065,0.001986491332771418,0.001366218238828557,0.001198148680454858,0.0011784295491073541,0.0011737495876801081,0.0023884437568701135,0.0036229230075125866,0.00123536112849212,0.003351249129471266,0.0021975294400129962,0.0018363686386345874,0.0019188614857035735,0.00209668900441111,0.002190266743864961,0.0009801862706844094,0.0020484697065485656,0.0020249417292149126,0.001413987468239821,0.0019589753112710683,0.0008580497634514304,0.003294315985440897
16,0.0025172163975616035,0.0012369878874700436,0.003210430449701356,0.0027085910980035916,0.002458226817439771,0.003046325416921106,0.002028622325511953,0.001580290103020385,0.0038671427931395532,0.002342720515096408,0.004094780613969179,0.0020765172845912416,0.0023111386580663496,0.002624323100353675,0.002327315828672977,0.002565910271791288,0.002573342680046056,0.0018473787391664537,0.0018908604509938905,0.0013365788228688676,0.003028454685399786,0.002205548513605251,0.0017895541769170444,0.005226313326483796,0.0019434181812972395,0.0010387154504896603,0.0030659196630368987,0.0025701870357852964,0.0020121821080862257,0.0023181946960753957,0.0015201225915006504,0.001992810813285731,0.0020486194786383935,0.0031439784533700255,0.002314829620201906,0.0013916434511907316,0.0020681937529475566,0.0015402994993593975,0.0025699677029217133,0.0011283046059609697,0.0021126885141013315,0.0017313309055310092,0.0019514626282631,0.002215980495067378,0.0016253953045704905,0.001694765140712996,0.001694903056606862,0.0016516713796725343,0.003092019858939117,0.0025122954221501424,0.001718293510939526,0.0024230268482953957,0.0021453455024802023,0.0016576082918471732,0.0039040880456073313,0.001748357612421791,0.001556488065288781,0.0017404225398168105,0.0018111259688555449,0.0015822382716675655,0.0013137766711977254,0.0018899017314089638,0.001662172860094517,0.0026196340533981856,0.003947479486957834,0.0028712978293092047,0.0019581450696509947,0.0024812449002543425,0.002815617829586525,0.0030249406580926466,0.003994551857522636,0.0022254224391039562,0.002200933842146698,0.0015902056337197996,0.002104902169766196,0.0014847860047264726,0.0021981908530429887,0.00256454529734454,0.0013915253643897233,0.0025229313000698418,0.001460892528804457,0.001954569053815412,0.0018336858029956694,0.0029979829525621947,0.003798598930891088,0.003990998782789781,0.001888283638647261,0.004000901754943622,0.002197585457544978,0.002622716557056707,0.0023137204918740367,0.0029078479913638173,0.0015211109295825255,0.0019114661125810002,0.002394827236790465,0.002332320326147931,0.0022297223303136895,0.0014391430264819574,0.0026837868700648436,0.0025613448700082335,0.00231509496692136,0.001859282981851716,0.0022696549730193776,0.003052719433830694,0.0026758949008414083,0.002002682933102665,0.0016447769485175008,0.002130864545892975,0.002245595964312362,0.001049141614084375,0.0027194635931480854
31,0.003570011183602697,0.001637917170793693,0.0043945232203034534,0.0021815212010395336,0.004463725527485296,0.005275284476627249,0.0030084624109063553,0.0038002425930948407,0.00472066831146369,0.002042236625776709,0.0038554439551475826,0.0014700958001476355,0.0017119875602841501,0.0028137871318887424,0.0035140036715946696,0.0022214106701503055,0.006675538849182002,0.002242429246074988,0.0015505806395363169,0.0014694303741021569,0.0025828916307337178,0.0015900620914798204,0.0019630079541056774,0.006786664352419921,0.002660016583912709,0.0006088051747066909,0.002590197491476205,0.0026080755854273005,0.0014208517257062415,0.0029321607788080927,0.0013449197423945189,0.00215454245996165,0.0022179961394838484,0.0032910047755967922,0.0039406291177526516,0.0017885292082044741,0.003255288764290362,0.001127297586024109,0.002185669286531499,0.00035414890730474624,0.0017991961351544739,0.001172618029575781,0.0011510915303723844,0.0021647871913991075,0.0023842609666596126,0.0015365501697822386,0.0019421834133686053,0.0010377255178005622,0.0029226075952229666,0.0030624756957024196,0.0020463354688770867,0.002573327793157769,0.0016665348164699163,0.0024917089258414426,0.0030084188699645445,0.0027864686756666015,0.0010775505240538193,0.0030590416218858056,0.001459460603832157,0.0019183278055911284,0.001194942436555566,0.0013557765869240902,0.001489645856237167,0.002342687979502866,0.0022165012996655515,0.004970068152238023,0.0026027227840976093,0.0020772516050398333,0.003793427063986895,0.006542585672041561,0.006089188530469482,0.002275513832227446,0.0029481594536863347,0.0026931824470847647,0.0020806036248522085,0.0019869366398497235,0.003204268375755074,0.003556990103025355,0.003957447828643153,0.0031240890963317313,0.001693525503463775,0.002161524541931705,0.0018810883355028913,0.0024140560555729663,0.0037533162151240844,0.0027243387933295763,0.0014810083955142767,0.0027429077687176973,0.00475121182886929,0.0018225661415289694,0.0016891887112292121,0.002152247190864954,0.0013106706193592537,0.001409338531041658,0.001914111753764392,0.003535417431202499,0.003695450969980583,0.0020145542511388146,0.0036348506807471486,0.0020909836182045377,0.0021033485507528666,0.0019322493028018923,0.003179952561491996,0.004988917025877375,0.0018057480095405804,0.0017281647016724091,0.002851807154141423,0.001304554151659492,0.0024100234003280774,0.0009982287960798298,0.004417776935585849
62,0.0029026353845169168,0.0012037372009563185,0.0031865442178955912,0.002709976970848228,0.0028065447035260423,0.0035210170453819425,0.0013154484289313365,0.005625977396067135,0.003211753010452465,0.0014259154482558537,0.002140329053532007,0.0011503181286111434,0.0012221325044021237,0.0015450255362634052,0.0026330518307903306,0.0021552735795175512,0.004549807901418419,0.0013666184311854914,0.0011638699486019798,0.0007402180916986391,0.0018563752625639525,0.002247347710305864,0.0011968096502628226,0.002659629771232441,0.0011685545671199968,0.0007930025183024652,0.0021655333691316054,0.0021452212396346807,0.0013081945794259494,0.0024421795589853602,0.0010873937312847486,0.0022389829519680253,0.0017599787753810109,0.0015337973145512222,0.002064040600453972,0.0011650819796803083,0.003693727327421665,0.0011483853856319507,0.0017549886248387075,0.0004720161768957598,0.001658281482080475,0.0012827196202257547,0.0010787464753997578,0.0020574120499908745,0.0017755741538859969,0.0015127504416255011,0.0013993431073891379,0.0012625081961992897,0.0043980804872634505,0.002018034245593632,0.0008942062819197552,0.002344951595017802,0.0016585591888067454,0.002797561235545313,0.0022907823722922533,0.001611874171147247,0.0011770604086731107,0.0010540923415129288,0.0016978191492212002,0.0014513938424426179,0.0011155008127723743,0.0012617646972424908,0.001275624535511582,0.0021279328265821117,0.0015602423610399567,0.0031712129757551196,0.0023263703692202485,0.0017098607909534639,0.0022439294558228044,0.004879509469495784,0.004276611467103291,0.0015729263769587339,0.0028326875473300406,0.002823187051803222,0.0018623468016994438,0.0018580413019531187,0.0018424040782143091,0.0034212647751633418,0.0014012469023517926,0.0026838617162164577,0.001296413700441342,0.0023944030301667266,0.0016268296147688962,0.0021157197655559882,0.004364991666377647,0.002318421532979716,0.0009945610245730057,0.0027143060037940177,0.002788554629436201,0.0020336703621760405,0.002163726719662754,0.0006866232722105647,0.0012095332888665744,0.00291535361363589,0.0016952257853512936,0.0019212312936435648,0.0031753844703343356,0.001027806194573613,0.0025270227994843987,0.0019764213186018436,0.0024922229487316376,0.002179391549500393,0.0034449931243803814,0.0027957472903842252,0.0012251801968745277,0.0013460881913844218,0.0013123418147956197,0.0013719401277726907,0.0017164030845338938,0.0011496277135604647,0.0025377667907932715
72,0.010885039644259234,0.002872589146873209,0.0156935104022483,0.005793519390761094,0.009116759208888443,0.014604783295817965,0.005326657990062792,0.011143040055582767,0.013000424247333242,0.009062341413537248,0.008747134128196892,0.0029747108866393437,0.0029185931786611806,0.00688785754936297,0.006376751402572175,0.008016163178409818,0.02390786719359043,0.0047458461074036205,0.004518813806904805,0.0032827858004767104,0.010655147797573535,0.009316702276505513,0.005450877989544813,0.012315325694257103,0.005090833603165344,0.003135173870388447,0.004917312205609591,0.004564829598523224,0.003084464317362506,0.010841245107847437,0.003169585109658401,0.00545644416749239,0.005640307101622111,0.0066795044068763835,0.007969320393097279,0.0034011810698533216,0.007300073690542878,0.00272792768697763,0.003928884363865171,0.0019532234269090754,0.006646655664274942,0.002084337176540549,0.0034841915253319465,0.0038168423684318818,0.004562901596344785,0.003959733581738228,0.005038764920807974,0.005392764755789993,0.010886633839402929,0.009582668258516593,0.003206887882890541,0.0053432167579042,0.006586778499107459,0.006346684124988614,0.014117650359170276,0.007222957073698865,0.0033833099986332687,0.004758092026563799,0.004043039030171134,0.004230016277042034,0.002967939781098059,0.004128589670094599,0.006463905219279938,0.007372857311056246,0.005318373768720169,0.012239357298218144,0.006900553762718182,0.00452771169927931,0.007863593068490627,0.007996672072665032,0.011218025134778892,0.005274719178223635,0.006231678626422787,0.007251057288435762,0.004667926490105969,0.004776342145394858,0.010295494814557729,0.006832132028801073,0.008301922800506178,0.013975388725864141,0.003223721527610815,0.00647432453002882,0.005979691563930674,0.00713301692173645,0.015294043402441107,0.009312902610921053,0.003876947898178691,0.006564603426386122,0.009730749268298346,0.007105487638631531,0.008563396616577151,0.0037885875023517582,0.0023306842732246703,0.004024416023738253,0.0043600809400700805,0.0063683181187853335,0.007405568883334514,0.0043659960638625355,0.012660280830521745,0.006290500374619698,0.005175406056003786,0.0044570690023853325,0.010167570495295717,0.006242194529086991,0.003885821965692783,0.0043616121318960826,0.007795795024083685,0.00403047368693327,0.005404588556400454,0.003087063898017391,0.014331053375797846
97,0.011651289038252605,0.0047007229584258145,0.006528545886279203,0.0082521686651641,0.013744195161432713,0.01126955436807386,0.006411415048489755,0.00377909159233468,0.008688066566326704,0.006047616645900471,0.007260616874302885,0.005126492409382016,0.005322644508653117,0.006814315638772961,0.010422395144515484,0.00745706164675367,0.012689532553718904,0.0057200734475682385,0.005407837978782039,0.004941037149963102,0.006027938662475677,0.01054692019636948,0.005821675868159853,0.011067954406762108,0.004961941436549822,0.002632946448852551,0.00870875963433787,0.0048515232873108305,0.005687410551718022,0.01184430445791557,0.004544926430790089,0.007984941308654884,0.00416303918821054,0.01110462112594553,0.006516385916607042,0.007339405637698271,0.009306078354405778,0.0037167499336104317,0.004847680869917974,0.00287437352578983,0.004730902726996843,0.003214742241555986,0.0042701056959207895,0.005510588996849504,0.0033734022953694947,0.006197364216721473,0.005859614203288043,0.0042149485573275405,0.008118999203058688,0.006454277433032962,0.005017559221123097,0.005470759739759732,0.008889151187890099,0.003340514747158172,0.009077086179725904,0.003660411032032389,0.0035069440249027193,0.005314009445714227,0.005709074403701062,0.007853660024679871,0.003005005057672995,0.005337266155741061,0.006485774725957897,0.005663348511826737,0.0057268997137081695,0.011902148786185463,0.005463542672193545,0.005398235783473383,0.0064672989745034005,0.008018995547700398,0.005107779282907934,0.005457029956863843,0.007158113050118897,0.004677902908813549,0.0037102274980285333,0.0030068648324085376,0.007830730087942078,0.006825100531826612,0.003622570101655425,0.0071798346117262135,0.0054019887468170396,0.007318705112046813,0.00521402175581926,0.00501689664265519,0.005760881608911848,0.009374928304605814,0.0027570751794542972,0.01057670523362528,0.006577584167781509,0.007428878999410678,0.01097733301240018,0.006839279472561594,0.0045236521488387854,0.006578764757506879,0.006407948775844995,0.006611701138626181,0.007683165455783515,0.00429844982818348,0.009829502436693038,0.007153268113867758,0.007455646841497777,0.005518383103256187,0.00530703728031333,0.00542130730624187,0.005477337917056551,0.0043611829586628174,0.005028351676420074,0.0063751842587888834,0.004270202336699617,0.003413080815481417,0.009996768584795116
103,0.007110870834248082,0.0023534501405616946,0.010062768549909624,0.006396498714309205,0.0056344730053433005,0.009640781248285732,0.0031501520647424504,0.00818038897721848,0.009767325395291387,0.005865495278218282,0.005557998568488045,0.00261873784860399,0.0026455225913689473,0.0054667988819576,0.004537971339161896,0.005526329743584246,0.013145994563949341,0.0026698580605225473,0.003129455604010528,0.0018683902546384175,0.004547184400404451,0.005570456276473455,0.004109482886277275,0.008382080872405879,0.0035052959896859,0.0023125072863798097,0.003908804427617484,0.004424258771734538,0.003644674418531413,0.00589390136777393,0.0022025597077047964,0.00301179141726126,0.004305001516376115,0.008710630860494888,0.004779943902995696,0.002580988725007962,0.004421128214146065,0.002080386879159864,0.003845714306358173,0.0012987283393537448,0.004757914130278665,0.0015774959206160293,0.002194889480659952,0.0038493093604112234,0.0037985139924994866,0.0026005305742280564,0.0035243634219130878,0.0030089019999755295,0.00718886895354061,0.006892188146544454,0.0028410891937079618,0.002775077055310544,0.0030762349585564223,0.004716716286427554,0.01037545375526408,0.004999853493253243,0.002936260939337271,0.006400940767754566,0.0024839300895988362,0.002673464484265718,0.002400753779632724,0.002442086825298045,0.004778356811987872,0.004706994626041894,0.00448580571161319,0.006910035824405142,0.005084280937378982,0.0035774872463796986,0.006859656577942527,0.007378855610964158,0.006644446493841665,0.00518322325086344,0.005156151968522931,0.006110656128890391,0.0029196809921273143,0.004099704591155262,0.008037033089820298,0.006141047560613509,0.004133072134147787,0.006801933524694963,0.0019860611309247232,0.005338772137965589,0.00432175053482032,0.0051086624683043995,0.008182924497822073,0.004853038018933129,0.002940248170585767,0.005733981371886597,0.005357778545683459,0.005164459845811404,0.005286899618382421,0.003370043575787914,0.0022576643260431586,0.002962140751877278,0.00435460440576467,0.00413194847378251,0.006947825460525245,0.002910407633387049,0.006209922507584911,0.0053141169958618555,0.004152565119363778,0.003972798968995791,0.007818178588140323,0.0037645522113371323,0.0037251851088242953,0.003663638208763766,0.006378125514937304,0.002224816890040551,0.004445196623067091,0.001975253188417108,0.0077462119265332115
109,0.0030675570368434877,0.0012987603496020278,0.0048641671749969665,0.0018069598411282423,0.004007070824372473,0.004951317231436189,0.0034346492410280366,0.0030883000201262336,0.0035219095792820053,0.0021772742838049633,0.0022209814023430737,0.0016599265618067697,0.0020052481816291608,0.001791434535771776,0.0020283486082506292,0.0032428041701127153,0.004095987344634129,0.002095490785734747,0.001304915275489936,0.001875401932658668,0.004754823274002716,0.002779764800944793,0.0017833385937958439,0.005373663936969215,0.0016289175324955291,0.0015110648004419249,0.0019468927959807934,0.002508017786753907,0.0021601151280979027,0.0033636947169053016,0.0015581679845069808,0.0019141272245708346,0.002387069578922412,0.004783979200652916,0.0023508461317810272,0.0018379432024143336,0.003756065566843257,0.0009865429980221118,0.0017425058540920843,0.0008487715317655555,0.0019304274218390736,0.0015412914397087126,0.001157589894722641,0.0024666674236704976,0.002481187204303035,0.0016522517535467462,0.002106663728532113,0.003460817453339999,0.0025554045418847995,0.002861079032922198,0.001527401927932488,0.0021972066723181037,0.0019195720204284803,0.003438280119365045,0.0033294339936325635,0.00208363318137153,0.006859079280763067,0.0015568717600020837,0.0014957958817134348,0.001916071437891705,0.002791920633430389,0.0017163820902675417,0.0015095960469530215,0.003242201244794682,0.002507177599353555,0.005338655951104447,0.004480290225955321,0.003545037415857782,0.00456674282401069,0.004200828114332638,0.0052114812839247305,0.0034968365203994203,0.002420739564953882,0.003242374393770583,0.0022932825556534714,0.002024493056004456,0.0023835674111341997,0.0033344105906201564,0.0011586712686263753,0.0031813164391700922,0.0018822618247600713,0.002496039783369236,0.0022628650633890962,0.003440961905959621,0.0027226748669863213,0.0033801773946943083,0.0013296683474556946,0.003445556607063907,0.002211929655282472,0.0029343416949725257,0.002791068283475616,0.002198010393603763,0.0017418507700917001,0.0018243283025686262,0.0022300043277251693,0.0029707229832082425,0.0044123181723304365,0.0013888360038932306,0.0041152872796946455,0.003466481896268064,0.0031791530042909817,0.0014207538527227844,0.0023935334758518464,0.0023926129506091232,0.0025492784960148797,0.00204032821839161,0.0020286040843879517,0.001406481440611301,0.0022961903690876754,0.0011957823408563907,0.0027538440235054806
